eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,3,5,1,0.9,0,0,69,0.07609704053582822
0.3,3,5,1,0.9,0,0,25,0.0767578492960867
0.01,5,5,1,0.9,0,0,484,0.07643753086968492
0.05,5,5,1,0.9,0,0,90,0.07731840960007451
0.1,5,5,1,0.9,0,0,73,0.07806793106135386
0.3,5,5,1,0.9,0,0,17,0.07959021079703743
0.01,7,5,1,0.9,0,0,459,0.07830531378449765
0.05,7,5,1,0.9,0,0,121,0.07882128755575266
0.1,7,5,1,0.9,0,0,44,0.07837728768087114
0.3,7,5,1,0.9,0,0,15,0.07921985510102096
0.01,1,7,1,0.9,0,0,751,0.07982006865640728
0.05,1,7,1,0.9,0,0,171,0.0797794896752652
0.1,1,7,1,0.9,0,0,72,0.07976113672786855
0.3,1,7,1,0.9,0,0,24,0.07982644974310323
0.01,3,7,1,0.9,0,0,555,0.07525906263943863
0.05,3,7,1,0.9,0,0,126,0.07574717464632726
0.1,3,7,1,0.9,0,0,67,0.07621250805578102
0.3,3,7,1,0.9,0,0,25,0.07750763676065195
0.01,5,7,1,0.9,0,0,486,0.07663127877917529
0.05,5,7,1,0.9,0,0,88,0.0765246837343213
0.1,5,7,1,0.9,0,0,46,0.07710252715088378
0.3,5,7,1,0.9,0,0,19,0.07778565520966432
0.01,7,7,1,0.9,0,0,443,0.07668836395202211
0.05,7,7,1,0.9,0,0,96,0.07747668930144638
0.1,7,7,1,0.9,0,0,48,0.07744535816698671
0.3,7,7,1,0.9,0,0,13,0.07929470253540706
0.01,1,1,0.65,1,0,0,422,0.08131627821587958
0.05,1,1,0.65,1,0,0,95,0.08120282503755068
0.1,1,1,0.65,1,0,0,45,0.0810625873741576
0.3,1,1,0.65,1,0,0,15,0.08131880328811646
0.01,3,1,0.65,1,0,0,451,0.08009830540687923
0.05,3,1,0.65,1,0,0,84,0.08097300022319176
0.1,3,1,0.65,1,0,0,49,0.08174897163093625
0.3,3,1,0.65,1,0,0,13,0.08549819365435718
0.01,5,1,0.65,1,0,0,506,0.0798872156427439
0.05,5,1,0.65,1,0,0,97,0.0815911077282695
0.1,5,1,0.65,1,0,0,65,0.0821578172506304
0.3,5,1,0.65,1,0,0,13,0.08767907780594308
0.01,7,1,0.65,1,0,0,503,0.08044552969446041
0.05,7,1,0.65,1,0,0,111,0.08342967619573036
0.1,7,1,0.65,1,0,0,67,0.0828349696535518
0.3,7,1,0.65,1,0,0,16,0.09257994227952451
0.01,1,3,0.65,1,0,0,486,0.0805242551716817
0.05,1,3,0.65,1,0,0,134,0.08015793492320081
0.1,1,3,0.65,1,0,0,45,0.08058874499547676
0.3,1,3,0.65,1,0,0,16,0.08094368953564184
0.01,3,3,0.65,1,0,0,540,0.0779213578449442
0.05,3,3,0.65,1,0,0,92,0.07847422479015617
0.1,3,3,0.65,1,0,0,45,0.0795803597328348
0.3,3,3,0.65,1,0,0,17,0.0813809623025908
0.01,5,3,0.65,1,0,0,473,0.07776067252311035
0.05,5,3,0.65,1,0,0,92,0.07957777536148897
0.1,5,3,0.65,1,0,0,59,0.08048948769704092
0.3,5,3,0.65,1,0,0,14,0.08244727519059081
0.01,7,3,0.65,1,0,0,449,0.07853764178457708
0.05,7,3,0.65,1,0,0,94,0.08025550133398059
0.1,7,3,0.65,1,0,0,49,0.08022258339509467
0.3,7,3,0.65,1,0,0,14,0.0871006230268776
0.01,1,5,0.65,1,0,0,488,0.08046095945082705
0.05,1,5,0.65,1,0,0,92,0.08052703915486077
