eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,7,5,1,0.9,0,0,54,0.08093817841358063
0.3,7,5,1,0.9,0,0,17,0.08266102158421954
0.01,1,7,1,0.9,0,0,1026,0.07922072516297936
0.05,1,7,1,0.9,0,0,213,0.07916161954551443
0.1,1,7,1,0.9,0,0,97,0.07921876812110532
0.3,1,7,1,0.9,0,0,38,0.0791641651897197
0.01,3,7,1,0.9,0,0,574,0.07933422297148619
0.05,3,7,1,0.9,0,0,110,0.07986316504289895
0.1,3,7,1,0.9,0,0,52,0.0795757103747942
0.3,3,7,1,0.9,0,0,19,0.07997876877324755
0.01,5,7,1,0.9,0,0,464,0.0804076585757641
0.05,5,7,1,0.9,0,0,129,0.0806105482817025
0.1,5,7,1,0.9,0,0,78,0.0799043314879207
0.3,5,7,1,0.9,0,0,16,0.08273520797114745
0.01,7,7,1,0.9,0,0,478,0.08149164154574388
0.05,7,7,1,0.9,0,0,91,0.08092999423614863
0.1,7,7,1,0.9,0,0,51,0.08061061900889967
0.3,7,7,1,0.9,0,0,17,0.0842112552987481
0.01,1,1,0.65,1,0,0,452,0.08064077487984182
0.05,1,1,0.65,1,0,0,101,0.08053274151863697
0.1,1,1,0.65,1,0,0,47,0.08060022947185866
0.3,1,1,0.65,1,0,0,19,0.08111402625223904
0.01,3,1,0.65,1,0,0,442,0.08132451337393778
0.05,3,1,0.65,1,0,0,83,0.08169689919269524
0.1,3,1,0.65,1,0,0,49,0.08286288068664502
0.3,3,1,0.65,1,0,0,11,0.08646305929756869
0.01,5,1,0.65,1,0,0,492,0.08129662081535191
0.05,5,1,0.65,1,0,0,91,0.08184619245375079
0.1,5,1,0.65,1,0,0,44,0.08490276960599769
0.3,5,1,0.65,1,0,0,18,0.08944817434081954
0.01,7,1,0.65,1,0,0,572,0.0817860413651499
0.05,7,1,0.65,1,0,0,102,0.0821555016160734
0.1,7,1,0.65,1,0,0,64,0.08352310491051808
0.3,7,1,0.65,1,0,0,13,0.09038999393301354
0.01,1,3,0.65,1,0,0,522,0.07983372424703922
0.05,1,3,0.65,1,0,0,102,0.07996076982631113
0.1,1,3,0.65,1,0,0,63,0.0798203199411388
0.3,1,3,0.65,1,0,0,30,0.08013862179195487
0.01,3,3,0.65,1,0,0,428,0.08005629857783403
0.05,3,3,0.65,1,0,0,96,0.08004547388191262
0.1,3,3,0.65,1,0,0,47,0.08153532704808895
0.3,3,3,0.65,1,0,0,13,0.08409672507224543
0.01,5,3,0.65,1,0,0,468,0.07996958754916032
0.05,5,3,0.65,1,0,0,90,0.0800839563917969
0.1,5,3,0.65,1,0,0,48,0.08047283759151842
0.3,5,3,0.65,1,0,0,15,0.08446074975749172
0.01,7,3,0.65,1,0,0,471,0.08039242507428636
0.05,7,3,0.65,1,0,0,92,0.07922316906642632
0.1,7,3,0.65,1,0,0,64,0.08274499618366643
0.3,7,3,0.65,1,0,0,10,0.08677803207817633
0.01,1,5,0.65,1,0,0,607,0.07959875626005111
0.05,1,5,0.65,1,0,0,104,0.07981636588907086
0.1,1,5,0.65,1,0,0,63,0.07973824274402413
0.3,1,5,0.65,1,0,0,30,0.07985265952723762
0.01,3,5,0.65,1,0,0,442,0.07952896919148285
0.05,3,5,0.65,1,0,0,89,0.07926398274905816
0.1,3,5,0.65,1,0,0,47,0.08129002972939901
0.3,3,5,0.65,1,0,0,17,0.08208227887998384
0.01,5,5,0.65,1,0,0,428,0.07967001390813051
0.05,5,5,0.65,1,0,0,103,0.07998410259129543
0.1,5,5,0.65,1,0,0,49,0.07963569095804655
0.3,5,5,0.65,1,0,0,10,0.08351906713776329
0.01,7,5,0.65,1,0,0,428,0.07973228568114515
0.05,7,5,0.65,1,0,0,88,0.08026683686773019
0.1,7,5,0.65,1,0,0,48,0.08029713591884587
0.3,7,5,0.65,1,0,0,11,0.08558666087803442
0.01,1,7,0.65,1,0,0,522,0.0797015395495348
0.05,1,7,0.65,1,0,0,104,0.07992045059415816
0.1,1,7,0.65,1,0,0,63,0.07977701014843122
0.3,1,7,0.65,1,0,0,30,0.08011324026104313
0.01,3,7,0.65,1,0,0,454,0.07882750225126732
0.05,3,7,0.65,1,0,0,88,0.07879324741070806
0.1,3,7,0.65,1,0,0,46,0.0793424083447341
0.3,3,7,0.65,1,0,0,13,0.08159342114191508
0.01,5,7,0.65,1,0,0,459,0.07864708939279605
0.05,5,7,0.65,1,0,0,85,0.07871609160300204
0.1,5,7,0.65,1,0,0,55,0.08013623785612539
0.3,5,7,0.65,1,0,0,15,0.08206931013308524
0.01,7,7,0.65,1,0,0,438,0.07881927372789707
0.05,7,7,0.65,1,0,0,99,0.0791205097940163
0.1,7,7,0.65,1,0,0,46,0.07979654399394576
0.3,7,7,0.65,1,0,0,11,0.08375259911712234
0.01,1,1,0.8,1,0,0,500,0.08038226138537632
0.05,1,1,0.8,1,0,0,94,0.08045203928077307
0.1,1,1,0.8,1,0,0,53,0.08045786420309387
0.3,1,1,0.8,1,0,0,16,0.08097965541618518
0.01,3,1,0.8,1,0,0,436,0.08140915928215973
0.05,3,1,0.8,1,0,0,98,0.08185558632819837
0.1,3,1,0.8,1,0,0,45,0.08222268475991232
0.3,3,1,0.8,1,0,0,13,0.08656842283782272
