eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,5,5,0.65,1,0,0,56,0.07690991190209076
0.3,5,5,0.65,1,0,0,13,0.08073691598281321
0.01,7,5,0.65,1,0,0,495,0.07748689072496268
0.05,7,5,0.65,1,0,0,95,0.07833445789280866
0.1,7,5,0.65,1,0,0,54,0.07808905682867781
0.3,7,5,0.65,1,0,0,13,0.08212053150481284
0.01,1,7,0.65,1,0,0,745,0.08116468901715992
0.05,1,7,0.65,1,0,0,203,0.08069815464443869
0.1,1,7,0.65,1,0,0,125,0.08039975949262125
0.3,1,7,0.65,1,0,0,33,0.08096578907476479
0.01,3,7,0.65,1,0,0,518,0.07724016767789375
0.05,3,7,0.65,1,0,0,102,0.07751188040727282
0.1,3,7,0.65,1,0,0,68,0.07764012960837956
0.3,3,7,0.65,1,0,0,24,0.07873769903531821
0.01,5,7,0.65,1,0,0,499,0.07652174997939008
0.05,5,7,0.65,1,0,0,91,0.0769856703614174
0.1,5,7,0.65,1,0,0,57,0.07721212836559262
0.3,5,7,0.65,1,0,0,17,0.08048236484679772
0.01,7,7,0.65,1,0,0,483,0.07631851798172712
0.05,7,7,0.65,1,0,0,115,0.07721201880111521
0.1,7,7,0.65,1,0,0,48,0.07729205589059937
0.3,7,7,0.65,1,0,0,18,0.07974663451064902
0.01,1,1,0.8,1,0,0,584,0.0823101831055337
0.05,1,1,0.8,1,0,0,134,0.08218793486833403
0.1,1,1,0.8,1,0,0,75,0.08196656798967342
0.3,1,1,0.8,1,0,0,14,0.08267951820909399
0.01,3,1,0.8,1,0,0,501,0.08021443798096772
0.05,3,1,0.8,1,0,0,129,0.07975889268797891
