eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,5,3,1,0.9,0,0,44,0.08327750856551147
0.3,5,3,1,0.9,0,0,22,0.085655018158187
0.01,7,3,1,0.9,0,0,637,0.08328102234672388
0.05,7,3,1,0.9,0,0,107,0.08446832947780801
0.1,7,3,1,0.9,0,0,69,0.08395149500777462
0.3,7,3,1,0.9,0,0,14,0.08855165171331865
0.01,1,5,1,0.9,0,0,880,0.07976121480435572
0.05,1,5,1,0.9,0,0,205,0.07970166115126391
0.1,1,5,1,0.9,0,0,101,0.0796983630721695
0.3,1,5,1,0.9,0,0,33,0.0796591071238961
0.01,3,5,1,0.9,0,0,512,0.08020233101193117
0.05,3,5,1,0.9,0,0,95,0.08024481392019571
0.1,3,5,1,0.9,0,0,58,0.08054361704430411
0.3,3,5,1,0.9,0,0,20,0.08228690113644457
0.01,5,5,1,0.9,0,0,477,0.0812192805470659
0.05,5,5,1,0.9,0,0,92,0.08099192703650378
0.1,5,5,1,0.9,0,0,62,0.08128224097307744
0.3,5,5,1,0.9,0,0,12,0.08533093472846585
0.01,7,5,1,0.9,0,0,511,0.08157707333958843
0.05,7,5,1,0.9,0,0,106,0.08078758179586476
0.1,7,5,1,0.9,0,0,44,0.08279545933792198
0.3,7,5,1,0.9,0,0,19,0.08341475830838399
0.01,1,7,1,0.9,0,0,996,0.07967526683074062
0.05,1,7,1,0.9,0,0,249,0.07959971750514554
0.1,1,7,1,0.9,0,0,101,0.07962633515750282
0.3,1,7,1,0.9,0,0,36,0.07958434276727064
0.01,3,7,1,0.9,0,0,511,0.07980824154009704
0.05,3,7,1,0.9,0,0,137,0.07963825293299179
0.1,3,7,1,0.9,0,0,59,0.07962322206135326
0.3,3,7,1,0.9,0,0,14,0.08026241666559984
0.01,5,7,1,0.9,0,0,473,0.07977909220213666
0.05,5,7,1,0.9,0,0,105,0.07988140609497926
0.1,5,7,1,0.9,0,0,70,0.08053394791152758
0.3,5,7,1,0.9,0,0,13,0.08398211859671138
0.01,7,7,1,0.9,0,0,463,0.08055247816310018
0.05,7,7,1,0.9,0,0,91,0.08133387068964025
0.1,7,7,1,0.9,0,0,44,0.08172405946573533
0.3,7,7,1,0.9,0,0,13,0.08452850295068845
0.01,1,1,0.65,1,0,0,452,0.08115374996402387
0.05,1,1,0.65,1,0,0,96,0.08110200903344998
0.1,1,1,0.65,1,0,0,46,0.08095255980704649
0.3,1,1,0.65,1,0,0,19,0.08140122462361696
0.01,3,1,0.65,1,0,0,428,0.08219999582785276
0.05,3,1,0.65,1,0,0,79,0.08210622983498998
0.1,3,1,0.65,1,0,0,54,0.08399898256943635
0.3,3,1,0.65,1,0,0,14,0.08837530449887494
0.01,5,1,0.65,1,0,0,452,0.08233845562434167
0.05,5,1,0.65,1,0,0,101,0.08390410418584075
0.1,5,1,0.65,1,0,0,41,0.08576350670591758
0.3,5,1,0.65,1,0,0,19,0.0926256262628038
0.01,7,1,0.65,1,0,0,527,0.08264398172209762
0.05,7,1,0.65,1,0,0,113,0.08575077050777384
0.1,7,1,0.65,1,0,0,80,0.08523645143768985
0.3,7,1,0.65,1,0,0,13,0.09310126942550603
0.01,1,3,0.65,1,0,0,533,0.08029365222845929
0.05,1,3,0.65,1,0,0,96,0.08039565633026302
0.1,1,3,0.65,1,0,0,45,0.08050886489861085
0.3,1,3,0.65,1,0,0,19,0.08039297428190866
0.01,3,3,0.65,1,0,0,491,0.08042841023759502
0.05,3,3,0.65,1,0,0,92,0.08145313822079847
0.1,3,3,0.65,1,0,0,46,0.08249167952442321
0.3,3,3,0.65,1,0,0,13,0.08481516951919642
0.01,5,3,0.65,1,0,0,434,0.08098663519277274
0.05,5,3,0.65,1,0,0,114,0.08117262652333627
0.1,5,3,0.65,1,0,0,42,0.08324353766143236
0.3,5,3,0.65,1,0,0,19,0.08687521513441478
0.01,7,3,0.65,1,0,0,489,0.0808729338410694
0.05,7,3,0.65,1,0,0,90,0.08267536320515044
0.1,7,3,0.65,1,0,0,47,0.0848181715205986
0.3,7,3,0.65,1,0,0,10,0.08834356279763653
0.01,1,5,0.65,1,0,0,532,0.08018957196916454
0.05,1,5,0.65,1,0,0,99,0.08028161467313674
0.1,1,5,0.65,1,0,0,46,0.08038740250431925
0.3,1,5,0.65,1,0,0,21,0.08005418499482532
0.01,3,5,0.65,1,0,0,414,0.08059471621037342
0.05,3,5,0.65,1,0,0,79,0.08008354919838077
0.1,3,5,0.65,1,0,0,45,0.08061209362760466
0.3,3,5,0.65,1,0,0,19,0.08269991619551213
0.01,5,5,0.65,1,0,0,443,0.08071527064133391
