eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,5,0.8,0.9,0,0,884,0.001321382031790794
0.05,5,5,0.8,0.9,0,0,172,0.001327231819211193
0.1,5,5,0.8,0.9,0,0,87,0.00134600881423837
0.3,5,5,0.8,0.9,0,0,27,0.001425641327374879
0.01,7,5,0.8,0.9,0,0,935,0.001320678391200901
0.05,7,5,0.8,0.9,0,0,193,0.001325911481936035
0.1,7,5,0.8,0.9,0,0,90,0.0013432076187091932
0.3,7,5,0.8,0.9,0,0,26,0.001408692344087885
0.01,1,7,0.8,0.9,0,0,1159,0.001420084441639324
0.05,1,7,0.8,0.9,0,0,235,0.001414415885064056
0.1,1,7,0.8,0.9,0,0,151,0.001434153822305351
0.3,1,7,0.8,0.9,0,0,53,0.001466128438947668
0.01,3,7,0.8,0.9,0,0,929,0.001345007591109918
0.05,3,7,0.8,0.9,0,0,219,0.00135260915953988
0.1,3,7,0.8,0.9,0,0,120,0.00134207476916931
0.3,3,7,0.8,0.9,0,0,24,0.001429579137648742
0.01,5,7,0.8,0.9,0,0,875,0.001328526649457267
0.05,5,7,0.8,0.9,0,0,183,0.0013322547080011
0.1,5,7,0.8,0.9,0,0,90,0.001353363253723862
0.3,5,7,0.8,0.9,0,0,28,0.001405740264037437
0.01,7,7,0.8,0.9,0,0,895,0.001326130668545414
0.05,7,7,0.8,0.9,0,0,189,0.001330388161936248
0.1,7,7,0.8,0.9,0,0,91,0.001353230979408778
0.3,7,7,0.8,0.9,0,0,24,0.0013983081609010581
0.01,1,1,1,0.9,0,0,1480,0.001398652095246229
0.05,1,1,1,0.9,0,0,301,0.0013969190063811139
0.1,1,1,1,0.9,0,0,190,0.001397262346407937
0.3,1,1,1,0.9,0,0,36,0.0014497917672151041
0.01,3,1,1,0.9,0,0,1015,0.001322163469922329
0.05,3,1,1,0.9,0,0,182,0.001334862072221216
0.1,3,1,1,0.9,0,0,99,0.001338531876254513
0.3,3,1,1,0.9,0,0,33,0.001380506504919105
0.01,5,1,1,0.9,0,0,1185,0.001325026968879736
0.05,5,1,1,0.9,0,0,264,0.001324405989760793
0.1,5,1,1,0.9,0,0,135,0.001328981466170465
0.3,5,1,1,0.9,0,0,29,0.001383084002981141
0.01,7,1,1,0.9,0,0,1185,0.001369859242909908
0.05,7,1,1,0.9,0,0,264,0.001369529499082661
0.1,7,1,1,0.9,0,0,135,0.001383171929276108
0.3,7,1,1,0.9,0,0,43,0.001444048870392682
0.01,1,3,1,0.9,0,0,1969,0.001349023016608059
0.05,1,3,1,0.9,0,0,410,0.001349023564985354
0.1,1,3,1,0.9,0,0,204,0.0013521144601082872
0.3,1,3,1,0.9,0,0,112,0.001392664465423567
0.01,3,3,1,0.9,0,0,938,0.001320255541366917
0.05,3,3,1,0.9,0,0,204,0.001314906966738507
0.1,3,3,1,0.9,0,0,90,0.001318432876093925
0.3,3,3,1,0.9,0,0,35,0.001389616714999932
0.01,5,3,1,0.9,0,0,1185,0.001328035046461575
0.05,5,3,1,0.9,0,0,264,0.001315336163723028
0.1,5,3,1,0.9,0,0,135,0.001328445398737095
0.3,5,3,1,0.9,0,0,28,0.0013707160069966321
0.01,7,3,1,0.9,0,0,1186,0.001324711423632788
0.05,7,3,1,0.9,0,0,264,0.001328374809122582
0.1,7,3,1,0.9,0,0,135,0.001335156768011397
0.3,7,3,1,0.9,0,0,32,0.001366582008742112
0.01,1,5,1,0.9,0,0,2223,0.001368228432502667
0.05,1,5,1,0.9,0,0,443,0.0013683004839523001
0.1,1,5,1,0.9,0,0,238,0.001369782752526623
0.3,1,5,1,0.9,0,0,114,0.001409996263927615
0.01,3,5,1,0.9,0,0,932,0.001348982753034255
0.05,3,5,1,0.9,0,0,175,0.001351173484131614
0.1,3,5,1,0.9,0,0,99,0.001360439752396766
0.3,3,5,1,0.9,0,0,32,0.001380014015026272
0.01,5,5,1,0.9,0,0,935,0.001329396152443922
0.05,5,5,1,0.9,0,0,184,0.001334179462030732
0.1,5,5,1,0.9,0,0,88,0.00134879593394253
0.3,5,5,1,0.9,0,0,31,0.001367708824124245
0.01,7,5,1,0.9,0,0,1000,0.001324058865225241
0.05,7,5,1,0.9,0,0,203,0.001331248777628786
0.1,7,5,1,0.9,0,0,89,0.001327807763920344
0.3,7,5,1,0.9,0,0,30,0.001391600686687563
0.01,1,7,1,0.9,0,0,2260,0.001393827568042423
0.05,1,7,1,0.9,0,0,434,0.001396837088975755
0.1,1,7,1,0.9,0,0,188,0.001398856414188373
0.3,1,7,1,0.9,0,0,85,0.001444654024144988
0.01,3,7,1,0.9,0,0,939,0.001348967886659596
0.05,3,7,1,0.9,0,0,184,0.001347426173164181
0.1,3,7,1,0.9,0,0,96,0.001351794127477143
0.3,3,7,1,0.9,0,0,32,0.001401389798792785
0.01,5,7,1,0.9,0,0,891,0.001355977522095566
0.05,5,7,1,0.9,0,0,187,0.00135951227800585
0.1,5,7,1,0.9,0,0,94,0.001368563229971762
0.3,5,7,1,0.9,0,0,27,0.001407498892119055
0.01,7,7,1,0.9,0,0,962,0.001344327121745266
0.05,7,7,1,0.9,0,0,177,0.001352768150558407
0.1,7,7,1,0.9,0,0,95,0.001359632463104833
0.3,7,7,1,0.9,0,0,28,0.001407138975818442
0.01,1,1,0.65,1,0,0,930,0.001409408720059829
0.05,1,1,0.65,1,0,0,199,0.001423656573223706
0.1,1,1,0.65,1,0,0,109,0.001412351659111304
0.3,1,1,0.65,1,0,0,71,0.00143861741618156
0.01,3,1,0.65,1,0,0,937,0.001322286825066195
0.05,3,1,0.65,1,0,0,207,0.001342912226220946
0.1,3,1,0.65,1,0,0,104,0.001367691142449056
0.3,3,1,0.65,1,0,0,34,0.001420890419570711
0.01,5,1,0.65,1,0,0,993,0.001319441557926163
0.05,5,1,0.65,1,0,0,195,0.001331214440444173
0.1,5,1,0.65,1,0,0,113,0.001355251160299132
0.3,5,1,0.65,1,0,0,24,0.001490761122554894
0.01,7,1,0.65,1,0,0,1034,0.001335588724749824
0.05,7,1,0.65,1,0,0,204,0.001378279608249483
0.1,7,1,0.65,1,0,0,114,0.001393529819977776
0.3,7,1,0.65,1,0,0,35,0.001599324481336954
0.01,1,3,0.65,1,0,0,1006,0.00138640166450948
0.05,1,3,0.65,1,0,0,198,0.001402248450747247
0.1,1,3,0.65,1,0,0,120,0.001385277149566047
0.3,1,3,0.65,1,0,0,55,0.001422090047284861
0.01,3,3,0.65,1,0,0,895,0.001325269755033382
0.05,3,3,0.65,1,0,0,173,0.001327976341429689
0.1,3,3,0.65,1,0,0,86,0.001348889579604149
0.3,3,3,0.65,1,0,0,24,0.001375480852229018
0.01,5,3,0.65,1,0,0,879,0.001309645424397949
0.05,5,3,0.65,1,0,0,174,0.001311167123571395
0.1,5,3,0.65,1,0,0,91,0.001324100860786557
0.3,5,3,0.65,1,0,0,24,0.001463936111227767
0.01,7,3,0.65,1,0,0,921,0.001303064479779534
0.05,7,3,0.65,1,0,0,177,0.001309312463385824
0.1,7,3,0.65,1,0,0,99,0.0013307322099748251
0.3,7,3,0.65,1,0,0,29,0.001469744116166972
0.01,1,5,0.65,1,0,0,1016,0.0014174850179594239
0.05,1,5,0.65,1,0,0,198,0.001430608269116081
0.1,1,5,0.65,1,0,0,102,0.0014297179155704689
0.3,1,5,0.65,1,0,0,63,0.001451771296854386
0.01,3,5,0.65,1,0,0,880,0.001344450230965169
0.05,3,5,0.65,1,0,0,176,0.001345891024631039
0.1,3,5,0.65,1,0,0,86,0.001375844859199166
0.3,3,5,0.65,1,0,0,29,0.00142031421250234
0.01,5,5,0.65,1,0,0,927,0.001316175878535969
0.05,5,5,0.65,1,0,0,178,0.001327203783144608
0.1,5,5,0.65,1,0,0,81,0.001349089900997853
0.3,5,5,0.65,1,0,0,33,0.00140898686480865
0.01,7,5,0.65,1,0,0,895,0.001318446508411883
0.05,7,5,0.65,1,0,0,174,0.0013169191039583191
0.1,7,5,0.65,1,0,0,83,0.001353243082109714
0.3,7,5,0.65,1,0,0,27,0.001463074769721498
0.01,1,7,0.65,1,0,0,1016,0.001433960818565601
0.05,1,7,0.65,1,0,0,232,0.001441741098396742
0.1,1,7,0.65,1,0,0,142,0.0014310985418283769
0.3,1,7,0.65,1,0,0,50,0.001484573433783542
0.01,3,7,0.65,1,0,0,877,0.001349175541794781
0.05,3,7,0.65,1,0,0,177,0.001348558418006749
0.1,3,7,0.65,1,0,0,90,0.001358619110358077
0.3,3,7,0.65,1,0,0,30,0.001434939426443362
0.01,5,7,0.65,1,0,0,903,0.001322341887802451
0.05,5,7,0.65,1,0,0,175,0.001327353164739071
0.1,5,7,0.65,1,0,0,88,0.001330493603621589
0.3,5,7,0.65,1,0,0,24,0.00143324862987268
0.01,7,7,0.65,1,0,0,903,0.001323049217257281
0.05,7,7,0.65,1,0,0,171,0.0013261312416776691
0.1,7,7,0.65,1,0,0,90,0.001356369541071655
0.3,7,7,0.65,1,0,0,28,0.001441851784870262
0.01,1,1,0.8,1,0,0,1258,0.001399414646120729
0.05,1,1,0.8,1,0,0,261,0.001397367365371669
0.1,1,1,0.8,1,0,0,113,0.001416016059955894
0.3,1,1,0.8,1,0,0,41,0.001465923977809568
0.01,3,1,0.8,1,0,0,981,0.0013244065567957811
